Name,Age,Gender,Test 1,Test 2,Test 3,Height,Weight,Average
Name382,52,Male,91.0,61.0,66.0,157.0,58.0,72.66666666666667
Name383,57,Male,99.0,97.0,81.0,191.0,73.0,92.33333333333333
Name384,33,Female,72.0,64.0,79.10422222222222,175.0,74.25822222222222,68.0
Name385,30,Female,79.0,79.54311111111112,67.0,191.0,74.25822222222222,73.0
Name386,59,Female,94.0,79.54311111111112,86.0,199.0,50.0,90.0
Name387,47,Female,64.0,64.0,79.10422222222222,190.0,59.0,64.0
Name388,36,Male,68.0,63.0,73.0,151.0,87.0,68.0
Name389,34,Female,88.0,79.54311111111112,70.0,184.0,96.0,79.0
Name390,36,Female,65.0,88.0,65.0,183.0,74.25822222222222,72.66666666666667
Name391,45,Female,84.0,79.54311111111112,80.0,155.0,58.0,82.0
Name392,43,Female,90.0,86.0,92.0,180.0,62.0,89.33333333333333
Name393,54,Female,81.0,69.0,78.0,172.0,72.0,76.0
Name394,43,Female,61.0,75.0,98.0,161.0,82.0,78.0
Name395,40,Female,64.0,69.0,83.0,177.0,58.0,72.0
Name396,26,Male,86.0,79.54311111111112,77.0,164.0,52.0,81.5
Name397,29,Female,84.0,64.0,94.0,168.0,79.0,80.66666666666667
Name398,18,Female,67.0,79.54311111111112,96.0,161.0,58.0,81.5
Name399,18,Female,60.0,84.0,78.0,199.0,74.0,74.0
Name400,51,Female,79.0,63.0,79.10422222222222,197.0,96.0,71.0
Name401,49,Male,82.0,99.0,93.0,151.0,73.0,91.33333333333333
Name402,42,Female,91.0,91.0,81.0,160.0,81.0,87.66666666666667
Name403,57,Female,70.0,94.0,63.0,193.0,56.0,75.66666666666667
Name404,18,Male,98.0,69.0,69.0,186.0,85.0,78.66666666666667
Name405,33,Male,79.33,93.0,61.0,187.0,74.0,77.0
Name406,56,Female,70.0,95.0,67.0,174.0,69.0,77.33333333333333
Name407,22,Female,88.0,65.0,92.0,192.0,66.0,81.66666666666667
Name408,39,Male,85.0,75.0,97.0,170.0,85.0,85.66666666666667
Name409,46,Female,75.0,78.0,79.10422222222222,191.0,75.0,76.5
Name410,20,Female,94.0,93.0,69.0,185.0,68.0,85.33333333333333
Name411,29,Male,79.33,84.0,60.0,158.0,86.0,72.0
Name412,43,Male,62.0,79.54311111111112,93.0,161.0,97.0,77.5
Name413,33,Male,79.33,76.0,62.0,159.0,52.0,69.0
Name414,54,Female,60.0,89.0,68.0,195.0,92.0,72.33333333333333
Name415,39,Male,76.0,98.0,64.0,154.0,77.0,79.33333333333333
Name416,46,Male,61.0,90.0,69.0,182.0,71.0,73.33333333333333
Name417,31,Female,79.33,78.0,71.0,154.0,96.0,74.5
Name418,45,Female,79.33,94.0,77.0,165.0,74.25822222222222,85.5
Name419,22,Male,65.0,88.0,80.0,186.0,95.0,77.66666666666667
Name420,47,Male,67.0,60.0,80.0,186.0,65.0,69.0
Name421,22,Male,88.0,63.0,60.0,178.0,55.0,70.33333333333333
Name422,29,Male,92.0,87.0,62.0,167.0,86.0,80.33333333333333
Name423,33,Male,62.0,77.0,64.0,178.0,80.0,67.66666666666667
Name424,43,Male,94.0,79.54311111111112,84.0,155.0,98.0,89.0
Name425,43,Male,64.0,99.0,67.0,167.0,74.25822222222222,76.66666666666667
Name426,38,Female,86.0,78.0,76.0,174.8368888888889,83.0,80.0
Name427,56,Female,71.0,65.0,68.0,191.0,74.25822222222222,68.0
Name428,53,Male,79.0,60.0,79.10422222222222,196.0,60.0,69.5
Name429,50,Male,79.0,67.0,79.10422222222222,180.0,85.0,73.0
Name430,47,Female,68.0,92.0,79.10422222222222,160.0,55.0,80.0
Name431,54,Female,98.0,80.0,80.0,175.0,76.0,86.0
Name432,40,Female,63.0,83.0,66.0,177.0,56.0,70.66666666666667
Name433,27,Female,78.0,84.0,66.0,176.0,98.0,76.0
Name434,22,Male,79.33,78.0,98.0,168.0,81.0,88.0
Name435,53,Male,86.0,88.0,86.0,194.0,57.0,86.66666666666667
Name436,51,Female,72.0,69.0,67.0,176.0,82.0,69.33333333333333
Name437,48,Male,72.0,71.0,68.0,169.0,96.0,70.33333333333333
Name438,27,Male,81.0,92.0,87.0,152.0,93.0,86.66666666666667
Name439,36,Female,87.0,66.0,74.0,174.8368888888889,64.0,75.66666666666667
Name440,49,Female,81.0,76.0,61.0,188.0,76.0,72.66666666666667
Name441,18,Female,78.0,69.0,66.0,193.0,79.0,71.0
Name442,22,Male,67.0,90.0,77.0,178.0,74.25822222222222,78.0
Name443,21,Female,67.0,65.0,81.0,164.0,96.0,71.0
Name444,33,Male,85.0,76.0,69.0,179.0,78.0,76.66666666666667
Name445,41,Female,85.0,96.0,92.0,189.0,90.0,91.0
Name446,33,Male,82.0,77.0,79.10422222222222,198.0,97.0,79.5
Name447,19,Male,72.0,85.0,62.0,174.8368888888889,79.0,73.0
Name448,45,Male,87.0,75.0,73.0,178.0,74.25822222222222,78.33333333333333
Name449,49,Male,68.0,67.0,95.0,179.0,64.0,76.66666666666667
Name450,44,Female,79.0,83.0,72.0,189.0,96.0,78.0
Name451,37,Male,78.0,72.0,75.0,195.0,74.25822222222222,75.0
Name452,41,Male,98.0,88.0,75.0,174.8368888888889,56.0,87.0
Name453,29,Female,71.0,91.0,64.0,159.0,76.0,75.33333333333333
Name454,52,Male,74.0,79.54311111111112,84.0,176.0,70.0,79.0
Name455,50,Male,79.33,75.0,97.0,157.0,74.25822222222222,86.0
Name456,50,Female,73.0,70.0,97.0,185.0,66.0,80.0
Name457,54,Female,70.0,91.0,97.0,191.0,60.0,86.0
Name458,29,Female,85.0,65.0,98.0,184.0,59.0,82.66666666666667
Name459,20,Male,86.0,94.0,85.0,185.0,82.0,88.33333333333333
Name460,18,Female,70.0,92.0,72.0,197.0,63.0,78.0
Name461,50,Male,97.0,77.0,85.0,185.0,86.0,86.33333333333333
Name462,57,Female,79.33,96.0,60.0,174.0,57.0,78.0
Name463,27,Male,78.0,72.0,67.0,169.0,82.0,72.33333333333333
Name464,46,Female,65.0,69.0,63.0,194.0,56.0,65.66666666666667
Name465,30,Female,97.0,96.0,80.0,166.0,83.0,91.0
Name466,29,Male,87.0,79.54311111111112,81.0,172.0,56.0,84.0
Name467,48,Male,60.0,76.0,96.0,174.8368888888889,56.0,77.33333333333333
Name468,19,Male,94.0,60.0,62.0,174.8368888888889,90.0,72.0
Name469,52,Male,99.0,79.54311111111112,78.0,198.0,85.0,88.5
Name470,40,Male,67.0,93.0,60.0,180.0,56.0,73.33333333333333
Name471,34,Male,66.0,98.0,88.0,174.8368888888889,69.0,84.0
Name472,43,Female,70.0,69.0,82.0,184.0,67.0,73.66666666666667
Name473,25,Female,98.0,79.0,92.0,153.0,94.0,89.66666666666667
Name474,46,Male,63.0,66.0,79.10422222222222,174.8368888888889,92.0,64.5
Name475,43,Female,84.0,75.0,64.0,169.0,90.0,74.33333333333333
Name476,27,Male,71.0,96.0,66.0,190.0,63.0,77.66666666666667
Name477,43,Female,85.0,79.54311111111112,65.0,150.0,89.0,75.0
Name478,51,Female,97.0,71.0,79.10422222222222,194.0,63.0,84.0
Name479,58,Female,71.0,76.0,72.0,175.0,70.0,73.0
Name480,24,Female,96.0,79.0,71.0,183.0,98.0,82.0
Name481,21,Male,83.0,85.0,63.0,159.0,76.0,77.0
Name482,28,Male,75.0,78.0,79.10422222222222,172.0,95.0,76.5
Name483,46,Female,72.0,71.0,96.0,198.0,75.0,79.66666666666667
Name484,53,Male,84.0,79.54311111111112,90.0,173.0,76.0,87.0
Name485,42,Female,63.0,79.54311111111112,96.0,162.0,73.0,79.5
Name486,38,Female,70.0,66.0,85.0,178.0,54.0,73.66666666666667
Name487,53,Male,91.0,94.0,67.0,195.0,91.0,84.0
Name488,27,Female,66.0,74.0,99.0,176.0,87.0,79.66666666666667
Name489,54,Female,70.0,60.0,92.0,180.0,77.0,74.0
Name490,26,Female,87.0,85.0,88.0,192.0,91.0,86.66666666666667
Name491,41,Female,82.0,94.0,64.0,159.0,92.0,80.0
Name492,52,Male,82.0,84.0,87.0,180.0,81.0,84.33333333333333
Name493,52,Female,87.0,74.0,99.0,188.0,73.0,86.66666666666667
Name494,53,Male,85.0,79.54311111111112,76.0,159.0,55.0,80.5
Name495,35,Female,84.0,65.0,79.10422222222222,173.0,59.0,74.5
Name496,56,Female,88.0,74.0,68.0,182.0,95.0,76.66666666666667
Name497,49,Female,78.0,83.0,61.0,174.8368888888889,74.25822222222222,74.0
Name498,41,Male,92.0,80.0,91.0,184.0,56.0,87.66666666666667
Name499,40,Male,95.0,66.0,90.0,194.0,78.0,83.66666666666667
Name500,49,Male,73.0,88.0,66.0,183.0,83.0,75.66666666666667
Name501,54,Female,73.0,91.0,89.0,166.0,56.0,84.33333333333333
Name502,29,Female,94.0,91.0,62.0,170.0,66.0,82.33333333333333
Name503,30,Female,89.0,79.54311111111112,68.0,181.0,74.25822222222222,78.5
Name504,40,Female,87.0,63.0,69.0,174.8368888888889,70.0,73.0
Name505,42,Female,76.0,81.0,85.0,164.0,80.0,80.66666666666667
Name506,52,Female,79.33,77.0,60.0,157.0,58.0,68.5
Name507,58,Male,75.0,94.0,89.0,181.0,94.0,86.0
Name508,47,Male,89.0,76.0,97.0,187.0,96.0,87.33333333333333
Name509,34,Female,88.0,83.0,74.0,175.0,62.0,81.66666666666667
Name510,37,Male,74.0,61.0,84.0,179.0,66.0,73.0
Name511,42,Female,84.0,72.0,65.0,158.0,74.25822222222222,73.66666666666667
Name512,39,Female,97.0,79.54311111111112,77.0,181.0,58.0,87.0
Name513,30,Female,97.0,64.0,60.0,160.0,58.0,73.66666666666667
Name514,36,Female,79.33,62.0,62.0,171.0,89.0,62.0
Name515,53,Male,84.0,96.0,76.0,183.0,97.0,85.33333333333333
Name516,29,Female,66.0,96.0,67.0,190.0,79.0,76.33333333333333
Name517,58,Female,81.0,96.0,99.0,167.0,56.0,92.0
Name518,36,Male,76.0,62.0,76.0,168.0,66.0,71.33333333333333
Name519,29,Female,79.33,94.0,84.0,167.0,88.0,89.0
Name520,26,Female,69.0,82.0,79.10422222222222,186.0,87.0,75.5
Name521,24,Male,69.0,87.0,79.10422222222222,167.0,54.0,78.0
Name522,45,Female,66.0,89.0,84.0,161.0,66.0,79.66666666666667
Name523,31,Male,97.0,79.54311111111112,95.0,174.8368888888889,89.0,96.0
Name524,48,Female,86.0,95.0,84.0,196.0,50.0,88.33333333333333
Name525,36,Female,92.0,92.0,88.0,192.0,65.0,90.66666666666667
Name526,33,Female,60.0,79.54311111111112,70.0,176.0,66.0,65.0
Name527,22,Female,93.0,99.0,63.0,154.0,74.25822222222222,85.0
Name528,52,Female,63.0,76.0,73.0,155.0,80.0,70.66666666666667
Name529,29,Female,76.0,99.0,97.0,162.0,84.0,90.66666666666667
Name530,42,Male,63.0,66.0,76.0,172.0,94.0,68.33333333333333
Name531,38,Male,85.0,67.0,61.0,191.0,57.0,71.0
Name532,53,Male,63.0,90.0,67.0,174.0,97.0,73.33333333333333
Name533,40,Female,60.0,71.0,95.0,174.8368888888889,79.0,75.33333333333333
Name534,33,Female,66.0,90.0,69.0,153.0,88.0,75.0
Name535,56,Female,79.33,78.0,66.0,181.0,70.0,72.0
Name536,59,Female,68.0,69.0,79.10422222222222,193.0,64.0,68.5
Name537,56,Male,94.0,98.0,75.0,164.0,83.0,89.0
Name538,31,Male,67.0,71.0,73.0,175.0,76.0,70.33333333333333
Name539,48,Male,83.0,79.0,75.0,191.0,51.0,79.0
Name540,22,Female,78.0,96.0,84.0,160.0,74.25822222222222,86.0
Name541,52,Male,95.0,66.0,63.0,158.0,54.0,74.66666666666667
Name542,40,Male,86.0,73.0,88.0,160.0,76.0,82.33333333333333
Name543,46,Female,91.0,70.0,65.0,151.0,53.0,75.33333333333333
Name544,28,Female,79.33,66.0,60.0,194.0,96.0,63.0
Name545,35,Female,77.0,79.54311111111112,98.0,176.0,62.0,87.5
Name546,29,Female,87.0,69.0,60.0,174.8368888888889,66.0,72.0
Name547,26,Male,88.0,88.0,99.0,157.0,70.0,91.66666666666667
Name548,27,Male,79.33,68.0,62.0,170.0,72.0,65.0
Name549,34,Male,94.0,79.54311111111112,60.0,170.0,82.0,77.0
Name550,55,Female,90.0,69.0,79.10422222222222,157.0,99.0,79.5
Name551,24,Female,63.0,78.0,98.0,174.8368888888889,74.25822222222222,79.66666666666667
Name552,30,Male,96.0,79.54311111111112,80.0,187.0,63.0,88.0
Name553,57,Male,76.0,76.0,89.0,162.0,58.0,80.33333333333333
Name554,59,Male,98.0,68.0,91.0,158.0,93.0,85.66666666666667
Name555,26,Male,85.0,92.0,92.0,177.0,86.0,89.66666666666667
Name556,44,Female,98.0,93.0,81.0,174.8368888888889,79.0,90.66666666666667
Name557,19,Male,79.33,83.0,89.0,196.0,78.0,86.0
Name558,22,Female,89.0,68.0,63.0,174.8368888888889,72.0,73.33333333333333
Name559,46,Male,89.0,66.0,82.0,197.0,74.25822222222222,79.0
Name560,54,Female,81.0,75.0,84.0,185.0,56.0,80.0
Name561,55,Female,70.0,78.0,71.0,166.0,58.0,73.0
Name562,36,Male,61.0,98.0,79.10422222222222,158.0,99.0,79.5
Name563,25,Male,71.0,65.0,74.0,161.0,53.0,70.0
Name564,18,Male,89.0,70.0,69.0,171.0,51.0,76.0
Name565,39,Female,95.0,71.0,79.10422222222222,161.0,76.0,83.0
Name566,34,Male,77.0,72.0,88.0,155.0,82.0,79.0
Name567,24,Female,85.0,71.0,71.0,193.0,81.0,75.66666666666667
Name568,42,Female,66.0,80.0,60.0,158.0,93.0,68.66666666666667
Name569,21,Male,60.0,69.0,60.0,186.0,94.0,63.0
Name570,53,Female,85.0,79.0,69.0,152.0,95.0,77.66666666666667
Name571,23,Male,82.0,95.0,77.0,174.8368888888889,74.25822222222222,84.66666666666667
Name572,48,Male,85.0,87.0,61.0,157.0,76.0,77.66666666666667
Name573,36,Male,65.0,83.0,67.0,159.0,77.0,71.66666666666667
Name574,56,Male,65.0,64.0,81.0,174.8368888888889,52.0,70.0
Name575,44,Male,67.0,96.0,81.0,190.0,85.0,81.33333333333333
Name576,27,Male,83.0,71.0,85.0,191.0,98.0,79.66666666666667
Name577,43,Male,81.0,94.0,79.10422222222222,174.8368888888889,92.0,87.5
Name578,36,Male,78.0,99.0,68.0,158.0,57.0,81.66666666666667
Name579,56,Female,96.0,61.0,80.0,163.0,93.0,79.0
Name580,20,Male,77.0,79.54311111111112,90.0,186.0,99.0,83.5
Name581,30,Male,90.0,68.0,65.0,176.0,99.0,74.33333333333333
Name582,45,Male,96.0,81.0,73.0,190.0,90.0,83.33333333333333
Name583,37,Male,89.0,64.0,92.0,181.0,86.0,81.66666666666667
Name584,45,Male,92.0,71.0,66.0,153.0,98.0,76.33333333333333
Name585,25,Female,69.0,60.0,83.0,174.8368888888889,94.0,70.66666666666667
Name586,58,Male,96.0,81.0,68.0,182.0,87.0,81.66666666666667
Name587,56,Female,71.0,79.54311111111112,70.0,170.0,74.25822222222222,70.5
Name588,18,Male,89.0,79.54311111111112,82.0,150.0,63.0,85.5
Name589,20,Male,86.0,75.0,61.0,193.0,64.0,74.0
Name590,30,Female,98.0,90.0,79.10422222222222,160.0,95.0,94.0
Name591,45,Male,68.0,62.0,94.0,150.0,53.0,74.66666666666667
Name592,42,Female,80.0,82.0,95.0,195.0,67.0,85.66666666666667
Name593,50,Female,71.0,77.0,87.0,160.0,50.0,78.33333333333333
Name594,55,Male,88.0,85.0,98.0,156.0,61.0,90.33333333333333
Name595,23,Female,92.0,79.54311111111112,63.0,151.0,90.0,77.5
Name596,49,Female,74.0,77.0,69.0,164.0,91.0,73.33333333333333
Name597,38,Female,61.0,62.0,65.0,157.0,99.0,62.666666666666664
Name598,33,Female,98.0,82.0,79.10422222222222,196.0,66.0,90.0
Name599,38,Female,77.0,62.0,94.0,175.0,68.0,77.66666666666667
Name600,28,Female,62.0,84.0,79.10422222222222,189.0,85.0,73.0
Name601,54,Male,66.0,86.0,91.0,191.0,97.0,81.0
Name602,53,Male,77.0,86.0,79.10422222222222,184.0,56.0,81.5
Name603,52,Male,97.0,98.0,85.0,195.0,58.0,93.33333333333333
Name604,36,Male,96.0,84.0,74.0,190.0,57.0,84.66666666666667
Name605,37,Female,92.0,83.0,76.0,190.0,74.0,83.66666666666667
Name606,35,Male,90.0,67.0,86.0,170.0,56.0,81.0
Name607,58,Female,70.0,68.0,77.0,187.0,91.0,71.66666666666667
Name608,31,Female,63.0,96.0,78.0,157.0,57.0,79.0
Name609,32,Male,79.33,89.0,71.0,192.0,73.0,80.0
Name610,48,Male,63.0,78.0,83.0,181.0,66.0,74.66666666666667
Name611,18,Male,93.0,75.0,64.0,157.0,61.0,77.33333333333333
Name612,20,Male,88.0,83.0,83.0,193.0,95.0,84.66666666666667
Name613,33,Male,83.0,80.0,86.0,174.8368888888889,80.0,83.0
Name614,40,Female,81.0,95.0,89.0,172.0,61.0,88.33333333333333
Name615,28,Male,61.0,99.0,79.10422222222222,153.0,51.0,80.0
Name616,29,Female,65.0,98.0,97.0,197.0,61.0,86.66666666666667
Name617,27,Female,79.33,65.0,93.0,187.0,76.0,79.0
Name618,49,Female,80.0,64.0,86.0,179.0,95.0,76.66666666666667
Name619,33,Female,75.0,73.0,79.0,190.0,56.0,75.66666666666667
Name620,25,Female,90.0,63.0,91.0,172.0,62.0,81.33333333333333
Name621,55,Male,73.0,67.0,63.0,154.0,85.0,67.66666666666667
Name622,29,Female,98.0,83.0,64.0,170.0,50.0,81.66666666666667
Name623,41,Female,87.0,70.0,67.0,155.0,98.0,74.66666666666667
Name624,45,Female,91.0,76.0,81.0,198.0,84.0,82.66666666666667
Name625,25,Female,87.0,80.0,66.0,174.8368888888889,79.0,77.66666666666667
Name626,45,Male,68.0,79.54311111111112,81.0,174.0,74.25822222222222,74.5
Name627,53,Female,81.0,79.54311111111112,89.0,173.0,66.0,85.0
Name628,43,Female,91.0,75.0,96.0,171.0,57.0,87.33333333333333
Name629,25,Female,64.0,85.0,75.0,162.0,52.0,74.66666666666667
Name630,45,Male,82.0,79.54311111111112,74.0,166.0,59.0,78.0
Name631,45,Male,79.33,90.0,64.0,163.0,83.0,77.0
Name632,54,Male,91.0,65.0,62.0,183.0,71.0,72.66666666666667
Name633,58,Female,69.0,67.0,82.0,175.0,53.0,72.66666666666667
Name634,53,Male,98.0,79.54311111111112,69.0,168.0,81.0,83.5
Name635,44,Female,74.0,93.0,64.0,175.0,78.0,77.0
Name636,34,Female,66.0,73.0,82.0,152.0,74.25822222222222,73.66666666666667
Name637,26,Male,88.0,75.0,74.0,151.0,60.0,79.0
Name638,50,Female,62.0,68.0,77.0,177.0,95.0,69.0
Name639,37,Male,78.0,69.0,84.0,151.0,62.0,77.0
Name640,30,Male,69.0,76.0,67.0,171.0,74.25822222222222,70.66666666666667
Name641,45,Male,87.0,71.0,90.0,156.0,51.0,82.66666666666667
Name642,46,Female,79.33,65.0,80.0,153.0,83.0,72.5
Name643,30,Male,74.0,78.0,61.0,198.0,92.0,71.0
Name644,52,Female,94.0,88.0,81.0,187.0,71.0,87.66666666666667
Name645,23,Male,65.0,65.0,67.0,188.0,54.0,65.66666666666667
Name646,35,Female,71.0,84.0,82.0,169.0,58.0,79.0
Name647,22,Female,97.0,83.0,79.10422222222222,155.0,69.0,90.0
Name648,42,Female,79.33,84.0,67.0,158.0,70.0,75.5
Name649,19,Female,88.0,75.0,63.0,174.8368888888889,74.25822222222222,75.33333333333333
Name650,27,Male,78.0,75.0,89.0,175.0,61.0,80.66666666666667
Name651,47,Female,62.0,65.0,78.0,185.0,77.0,68.33333333333333
Name652,22,Male,67.0,96.0,82.0,175.0,67.0,81.66666666666667
Name653,50,Male,67.0,80.0,77.0,177.0,52.0,74.66666666666667
Name654,18,Male,79.0,63.0,88.0,154.0,74.25822222222222,76.66666666666667
Name655,35,Male,63.0,93.0,82.0,159.0,63.0,79.33333333333333
Name656,49,Male,80.0,87.0,92.0,167.0,97.0,86.33333333333333
Name657,28,Female,62.0,97.0,77.0,164.0,74.25822222222222,78.66666666666667
Name658,38,Male,67.0,79.54311111111112,92.0,182.0,68.0,79.5
Name659,43,Female,82.0,76.0,79.10422222222222,154.0,90.0,79.0
Name660,42,Female,75.0,73.0,87.0,186.0,66.0,78.33333333333333
Name661,39,Male,72.0,66.0,60.0,189.0,88.0,66.0
Name662,44,Male,62.0,79.54311111111112,98.0,171.0,91.0,80.0
Name663,30,Male,79.33,60.0,93.0,171.0,53.0,76.5
Name664,50,Female,73.0,88.0,98.0,171.0,91.0,86.33333333333333
Name665,51,Male,72.0,90.0,78.0,164.0,84.0,80.0
Name666,58,Male,66.0,89.0,90.0,166.0,73.0,81.66666666666667
Name667,52,Female,74.0,74.0,79.10422222222222,194.0,90.0,74.0
Name668,18,Male,66.0,77.0,83.0,177.0,74.25822222222222,75.33333333333333
Name669,38,Male,97.0,94.0,64.0,171.0,74.25822222222222,85.0
Name670,23,Female,93.0,89.0,82.0,170.0,64.0,88.0
Name671,45,Female,81.0,93.0,78.0,191.0,64.0,84.0
Name672,34,Female,79.33,70.0,60.0,174.8368888888889,80.0,65.0
Name673,22,Female,96.0,86.0,79.10422222222222,154.0,92.0,91.0
Name674,48,Female,60.0,79.54311111111112,92.0,167.0,77.0,76.0
Name675,22,Female,69.0,94.0,91.0,166.0,59.0,84.66666666666667
Name676,55,Female,75.0,98.0,87.0,153.0,56.0,86.66666666666667
Name677,20,Female,67.0,67.0,96.0,156.0,82.0,76.66666666666667
Name678,40,Male,79.33,77.0,71.0,174.0,56.0,74.0
Name679,54,Male,71.0,72.0,68.0,174.8368888888889,54.0,70.33333333333333
Name680,54,Female,84.0,79.54311111111112,70.0,189.0,75.0,77.0
Name681,27,Female,76.0,82.0,92.0,189.0,65.0,83.33333333333333
Name682,27,Male,85.0,71.0,78.0,192.0,57.0,78.0
Name683,36,Female,73.0,89.0,79.10422222222222,158.0,71.0,81.0
Name684,34,Female,95.0,79.54311111111112,66.0,168.0,74.25822222222222,80.5
Name685,38,Male,82.0,87.0,90.0,158.0,89.0,86.33333333333333
Name686,31,Male,65.0,81.0,61.0,172.0,77.0,69.0
Name687,26,Female,64.0,87.0,78.0,180.0,95.0,76.33333333333333
Name688,18,Male,84.0,72.0,97.0,181.0,85.0,84.33333333333333
Name689,30,Male,79.33,84.0,91.0,180.0,96.0,87.5
Name690,21,Female,72.0,66.0,69.0,166.0,56.0,69.0
Name691,18,Female,73.0,65.0,67.0,197.0,89.0,68.33333333333333
Name692,57,Female,87.0,79.54311111111112,85.0,188.0,92.0,86.0
Name693,49,Male,77.0,78.0,89.0,171.0,74.25822222222222,81.33333333333333
Name694,51,Female,87.0,78.0,70.0,184.0,51.0,78.33333333333333
Name695,45,Male,86.0,95.0,79.0,174.8368888888889,58.0,86.66666666666667
Name696,48,Female,91.0,79.54311111111112,79.10422222222222,189.0,55.0,91.0
Name697,25,Male,68.0,95.0,68.0,186.0,50.0,77.0
Name698,56,Female,99.0,97.0,67.0,175.0,74.25822222222222,87.66666666666667
Name699,43,Male,91.0,99.0,74.0,155.0,59.0,88.0
Name700,51,Male,79.33,88.0,93.0,183.0,86.0,90.5
Name701,20,Male,87.0,83.0,83.0,181.0,93.0,84.33333333333333
Name702,29,Female,92.0,64.0,92.0,174.0,72.0,82.66666666666667
Name703,18,Female,63.0,85.0,99.0,162.0,82.0,82.33333333333333
Name704,22,Male,93.0,79.54311111111112,86.0,187.0,58.0,89.5
Name705,47,Male,62.0,98.0,80.0,174.8368888888889,62.0,80.0
Name706,47,Male,85.0,88.0,64.0,151.0,77.0,79.0
Name707,34,Male,67.0,65.0,79.10422222222222,154.0,56.0,66.0
Name708,40,Male,65.0,66.0,79.10422222222222,160.0,75.0,65.5
Name709,32,Female,79.33,96.0,63.0,174.8368888888889,65.0,79.5
Name710,54,Female,83.0,77.0,75.0,173.0,89.0,78.33333333333333
Name711,38,Male,79.33,82.0,90.0,163.0,75.0,86.0
Name712,31,Male,89.0,97.0,85.0,174.8368888888889,74.25822222222222,90.33333333333333
Name713,19,Male,72.0,60.0,94.0,179.0,81.0,75.33333333333333
Name714,28,Male,64.0,63.0,65.0,189.0,85.0,64.0
Name715,56,Female,84.0,94.0,92.0,196.0,91.0,90.0
Name716,55,Female,79.0,82.0,80.0,193.0,74.25822222222222,80.33333333333333
Name717,51,Female,77.0,86.0,79.10422222222222,184.0,98.0,81.5
Name718,55,Male,77.0,79.54311111111112,98.0,170.0,70.0,87.5
Name719,51,Female,61.0,67.0,93.0,154.0,62.0,73.66666666666667
Name720,35,Female,69.0,75.0,74.0,187.0,74.25822222222222,72.66666666666667
Name721,47,Male,71.0,79.54311111111112,65.0,151.0,94.0,68.0
Name722,32,Male,72.0,91.0,61.0,189.0,58.0,74.66666666666667
Name723,44,Female,70.0,64.0,83.0,186.0,86.0,72.33333333333333
Name724,51,Female,78.0,79.0,87.0,198.0,72.0,81.33333333333333
Name725,55,Male,94.0,73.0,60.0,174.8368888888889,50.0,75.66666666666667
Name726,50,Male,79.33,91.0,60.0,160.0,51.0,75.5
Name727,41,Female,85.0,79.54311111111112,87.0,185.0,92.0,86.0
Name728,32,Female,73.0,79.54311111111112,95.0,160.0,77.0,84.0
Name729,47,Female,83.0,95.0,79.0,158.0,85.0,85.66666666666667
Name730,59,Male,60.0,99.0,67.0,155.0,80.0,75.33333333333333
Name731,34,Female,81.0,64.0,60.0,183.0,90.0,68.33333333333333
Name732,22,Male,82.0,72.0,85.0,196.0,54.0,79.66666666666667
Name733,46,Male,78.0,91.0,84.0,186.0,86.0,84.33333333333333
Name734,21,Male,77.0,75.0,79.10422222222222,174.8368888888889,74.0,76.0
Name735,27,Female,71.0,79.54311111111112,71.0,161.0,57.0,71.0
Name736,34,Female,87.0,72.0,79.10422222222222,194.0,83.0,79.5
Name737,27,Female,87.0,79.54311111111112,79.10422222222222,181.0,88.0,87.0
Name738,34,Male,92.0,79.54311111111112,99.0,166.0,98.0,95.5
Name739,37,Female,78.0,84.0,76.0,153.0,81.0,79.33333333333333
Name740,41,Female,87.0,79.54311111111112,64.0,191.0,60.0,75.5
Name741,22,Female,79.33,91.0,73.0,182.0,96.0,82.0
Name742,51,Male,85.0,83.0,93.0,192.0,74.0,87.0
Name743,23,Male,94.0,87.0,76.0,197.0,52.0,85.66666666666667
Name744,19,Male,93.0,73.0,94.0,192.0,94.0,86.66666666666667
Name745,30,Male,94.0,62.0,60.0,158.0,99.0,72.0
